GEO_ID,NAME,S1701_C03_009E,S1701_C03_010E,S1701_C03_016E,S1701_C03_017E
0500000US51007,"Amelia County, Virginia",7.4,16.9,47.8,6.8
0500000US51009,"Amherst County, Virginia",9.7,16,30.5,9.8
0500000US51011,"Appomattox County, Virginia",15.8,26.5,18.6,15.6
0500000US51013,"Arlington County, Virginia",5.3,18.7,18.5,4.4
0500000US51015,"Augusta County, Virginia",8.6,24.2,16.2,8.5
0500000US51017,"Bath County, Virginia",9.7,7.2,50.7,9
0500000US51019,"Bedford County, Virginia",8.9,24.9,18.6,8.7
0500000US51021,"Bland County, Virginia",13.6,0,33.3,13.5
0500000US51023,"Botetourt County, Virginia",6.3,20.1,20.6,6.4
0500000US51025,"Brunswick County, Virginia",18.1,28,76.2,16.3
0500000US51027,"Buchanan County, Virginia",24.3,26.7,1.5,24.4
0500000US51029,"Buckingham County, Virginia",18.9,29,36.2,18.2
0500000US51031,"Campbell County, Virginia",13.5,19.8,22.1,13.2
0500000US51033,"Caroline County, Virginia",12.1,13.3,17,12
0500000US51035,"Carroll County, Virginia",18.3,44.1,10.6,18.6
0500000US51036,"Charles City County, Virginia",10.1,18.4,2.7,10.4
0500000US51037,"Charlotte County, Virginia",12.3,34.6,44.8,12.2
0500000US51041,"Chesterfield County, Virginia",6.3,9,19.1,5.2
0500000US51043,"Clarke County, Virginia",8.3,41.1,8.5,8.2
0500000US51045,"Craig County, Virginia",9.6,100,-,9.6
0500000US51047,"Culpeper County, Virginia",7.1,21.7,8.4,7.4
0500000US51049,"Cumberland County, Virginia",9.9,30.5,100,9.9
0500000US51051,"Dickenson County, Virginia",20.2,21.1,9.3,20.3
0500000US51053,"Dinwiddie County, Virginia",11.1,19.2,2.8,11.3
0500000US51057,"Essex County, Virginia",9,18.1,5.3,9.3
0500000US51059,"Fairfax County, Virginia",4.4,10.9,11.6,3.2
0500000US51061,"Fauquier County, Virginia",5.5,9,14,4.8
0500000US51063,"Floyd County, Virginia",9.7,61.2,11.4,9.6
0500000US51065,"Fluvanna County, Virginia",4,17.8,14.7,4.1
0500000US51067,"Franklin County, Virginia",13.5,21.9,57.4,12.3
0500000US51069,"Frederick County, Virginia",6,1.9,8.3,6
0500000US51071,"Giles County, Virginia",12.4,10.3,36.3,12
0500000US51073,"Gloucester County, Virginia",8.4,12.3,19.1,8.3
0500000US51075,"Goochland County, Virginia",3.6,18.5,6.7,3.7
0500000US51077,"Grayson County, Virginia",18.8,46.7,52.4,17.9
0500000US51079,"Greene County, Virginia",8.6,32.4,35,7.4
0500000US51081,"Greensville County, Virginia",8.8,28,0,8.9
0500000US51083,"Halifax County, Virginia",13.9,30.8,20.7,13.7
0500000US51085,"Hanover County, Virginia",4.6,11.3,13.2,4.4
0500000US51087,"Henrico County, Virginia",7.4,17,25.6,6.3
0500000US51089,"Henry County, Virginia",16.1,21.1,43.1,14.7
0500000US51091,"Highland County, Virginia",12.5,-,-,12.5
0500000US51093,"Isle of Wight County, Virginia",8.6,17.3,19.5,8.2
0500000US51095,"James City County, Virginia",7.4,14,35.9,5.5
0500000US51097,"King and Queen County, Virginia",8.6,18.9,0,9
0500000US51099,"King George County, Virginia",5.5,7.9,7.4,5.3
0500000US51101,"King William County, Virginia",9,16.9,10.1,9
0500000US51103,"Lancaster County, Virginia",6.4,22.1,9.3,6.2
0500000US51105,"Lee County, Virginia",26.6,4.4,31.5,26.6
0500000US51107,"Loudoun County, Virginia",3.2,6.6,10.7,2.4
0500000US51109,"Louisa County, Virginia",9.5,11,22.2,9.2
0500000US51111,"Lunenburg County, Virginia",13.3,30.4,57.7,12.4
0500000US51113,"Madison County, Virginia",11.5,27.7,44.2,11.6
0500000US51115,"Mathews County, Virginia",9,11.4,57.9,7.9
0500000US51117,"Mecklenburg County, Virginia",12.2,30.8,32.4,12.2
0500000US51119,"Middlesex County, Virginia",7.2,19.4,15.5,7.3
0500000US51121,"Montgomery County, Virginia",23,54.3,43.8,22.7
0500000US51125,"Nelson County, Virginia",13.7,18.4,9.9,13.6
0500000US51127,"New Kent County, Virginia",5.7,3.4,8.7,5.6
0500000US51131,"Northampton County, Virginia",14.9,39,27.2,13.6
0500000US51133,"Northumberland County, Virginia",5.1,29.1,39.6,4.9
0500000US51135,"Nottoway County, Virginia",15.5,27.8,33.7,15.7
0500000US51137,"Orange County, Virginia",11.1,19.9,6.5,11.4
0500000US51139,"Page County, Virginia",16.6,25.2,33.5,16.3
0500000US51141,"Patrick County, Virginia",19.8,21.2,25.6,19.6
0500000US51143,"Pittsylvania County, Virginia",11.9,20.6,34.3,12
0500000US51145,"Powhatan County, Virginia",4.4,13.9,2.2,4.4
0500000US51147,"Prince Edward County, Virginia",13.3,35.3,13.9,13.3
0500000US51149,"Prince George County, Virginia",5.8,18.3,27.2,5.9
0500000US51153,"Prince William County, Virginia",5.5,8.4,10.8,3.5
0500000US51155,"Pulaski County, Virginia",13.2,21.4,2.6,13.3
0500000US51157,"Rappahannock County, Virginia",10.7,6.3,0,11.1
0500000US51159,"Richmond County, Virginia",12.7,17.2,31.8,11.3
0500000US51161,"Roanoke County, Virginia",6.5,21.8,27,6.1
0500000US51163,"Rockbridge County, Virginia",12,39.5,32.2,12.1
0500000US51165,"Rockingham County, Virginia",10.4,17.8,36.4,9.1
0500000US51167,"Russell County, Virginia",18.8,8.2,14.5,18.7
0500000US51169,"Scott County, Virginia",19,35.1,43.4,18.7
0500000US51171,"Shenandoah County, Virginia",12.4,23.6,35.6,10.6
0500000US51173,"Smyth County, Virginia",18.7,24.8,56.3,18
0500000US51175,"Southampton County, Virginia",9.3,23.1,61.6,8.5
0500000US51177,"Spotsylvania County, Virginia",6.3,13.6,13,6.3
0500000US51179,"Stafford County, Virginia",4.6,4.8,10.9,4.5
0500000US51181,"Surry County, Virginia",9.9,12.4,86.4,9.9
0500000US51183,"Sussex County, Virginia",14.7,30.3,49.6,14.7
0500000US51185,"Tazewell County, Virginia",19.2,34.9,33.2,19.1
0500000US51187,"Warren County, Virginia",9.4,22.1,13.9,9.2
0500000US51191,"Washington County, Virginia",12.1,12,29.8,11.8
0500000US51193,"Westmoreland County, Virginia",11.5,15.7,1.3,12.2
0500000US51195,"Wise County, Virginia",22.3,43.9,66.4,22
0500000US51197,"Wythe County, Virginia",14.9,24.6,9.8,14.9
0500000US51199,"York County, Virginia",4.7,13.5,15.9,4.1
0500000US51510,"Alexandria city, Virginia",5.8,17.4,11.9,4.2
0500000US51520,"Bristol city, Virginia",17.2,33.1,65.5,17.2
0500000US51530,"Buena Vista city, Virginia",24.3,37.6,100,23.6
0500000US51540,"Charlottesville city, Virginia",25.7,26.1,21.4,26.4
0500000US51550,"Chesapeake city, Virginia",5.9,16.2,11.5,5.7
0500000US51570,"Colonial Heights city, Virginia",9.1,18,4.9,9.3
0500000US51580,"Covington city, Virginia",24.2,9.6,21.5,24
0500000US51590,"Danville city, Virginia",17.9,32.9,35.7,16.6
0500000US51595,"Emporia city, Virginia",19.8,41.9,0,19.8
0500000US51600,"Fairfax city, Virginia",5.9,35.8,2.4,6.4
0500000US51610,"Falls Church city, Virginia",1.9,30.3,4.4,1.8
0500000US51620,"Franklin city, Virginia",8.4,38.2,50,7.8
0500000US51630,"Fredericksburg city, Virginia",17.3,21.7,24.7,17.2
0500000US51640,"Galax city, Virginia",24.7,25.2,44.2,20.9
0500000US51650,"Hampton city, Virginia",8.6,22.1,13.3,8.5
0500000US51660,"Harrisonburg city, Virginia",31.7,37.1,20.8,34.1
0500000US51670,"Hopewell city, Virginia",13.5,25.5,10.6,13.3
0500000US51678,"Lexington city, Virginia",21.5,0,41.3,20.1
0500000US51680,"Lynchburg city, Virginia",19.2,35,13.1,19.3
0500000US51683,"Manassas city, Virginia",12.9,10.1,22.7,5.8
0500000US51685,"Manassas Park city, Virginia",6.6,17.7,10.3,6.9
0500000US51690,"Martinsville city, Virginia",16.1,36.3,1.3,16.8
0500000US51700,"Newport News city, Virginia",8.9,23,22.1,7.4
0500000US51710,"Norfolk city, Virginia",14.1,27.5,20.9,13.7
0500000US51720,"Norton city, Virginia",15.5,0,0,15.5
0500000US51730,"Petersburg city, Virginia",15.6,30.4,22.6,13.9
0500000US51735,"Poquoson city, Virginia",5.7,0,0,5.8
0500000US51740,"Portsmouth city, Virginia",8.4,25.8,17.9,8
0500000US51750,"Radford city, Virginia",40.2,38.3,32.2,40.5
0500000US51760,"Richmond city, Virginia",17.2,32,36.9,14.8
0500000US51770,"Roanoke city, Virginia",16.4,32.2,29.6,15.3
0500000US51775,"Salem city, Virginia",10.2,29,13,10
0500000US51790,"Staunton city, Virginia",16.6,31,12.3,16.5
0500000US51800,"Suffolk city, Virginia",4.6,18.1,9.9,4.6
0500000US51810,"Virginia Beach city, Virginia",6.3,14.5,14.5,5.9
0500000US51820,"Waynesboro city, Virginia",17.7,35,43.4,17.8
0500000US51830,"Williamsburg city, Virginia",18,29.3,25.5,17.8
0500000US51840,"Winchester city, Virginia",15.1,19.4,23.6,13.4
0500000US53001,"Adams County, Washington",23.1,0,30.2,12.6
0500000US53003,"Asotin County, Washington",14.2,35,54.6,13.6
0500000US53005,"Benton County, Washington",11.1,20.4,28.9,9.7
0500000US53007,"Chelan County, Washington",14.2,13.2,20.8,12.6
0500000US53009,"Clallam County, Washington",13.3,47.8,22,13.2
0500000US53011,"Clark County, Washington",10.6,25.9,25.2,10.1
0500000US53013,"Columbia County, Washington",15.4,-,33.3,15.2
0500000US53015,"Cowlitz County, Washington",17.4,31.8,36,16.2
0500000US53017,"Douglas County, Washington",10.7,54,28.9,9.1
0500000US53019,"Ferry County, Washington",18.7,52.6,44.3,18.9
0500000US53021,"Franklin County, Washington",13.4,37,29,7.8
0500000US53023,"Garfield County, Washington",10.7,-,75,8.2
0500000US53025,"Grant County, Washington",15.2,31.1,28.7,12.8
0500000US53027,"Grays Harbor County, Washington",16.9,37,41.1,15.4
0500000US53029,"Island County, Washington",8.9,17,12.6,8.6
0500000US53031,"Jefferson County, Washington",12.2,72,6.6,12.2
0500000US53033,"King County, Washington",8.9,29.2,24.3,7.7
0500000US53035,"Kitsap County, Washington",9.8,21.2,16.4,9.7
0500000US53037,"Kittitas County, Washington",21.1,18.1,24.6,20.9
0500000US53039,"Klickitat County, Washington",13.5,98.3,33.2,12.1
0500000US53041,"Lewis County, Washington",15.8,23.3,25.4,15.2
0500000US53043,"Lincoln County, Washington",13.7,0,15,13.7
0500000US53045,"Mason County, Washington",14.6,60.2,46.6,13.8
0500000US53047,"Okanogan County, Washington",16.5,63.1,37.5,15.2
0500000US53049,"Pacific County, Washington",15.2,49.3,28.6,14.6
0500000US53051,"Pend Oreille County, Washington",22.1,0,17.8,22
0500000US53053,"Pierce County, Washington",10.9,17.8,24.5,9.9
0500000US53055,"San Juan County, Washington",10.8,17.1,39,9.5
0500000US53057,"Skagit County, Washington",13.5,40.7,32.2,10.5
0500000US53059,"Skamania County, Washington",13.2,58.7,0.3,14
0500000US53061,"Snohomish County, Washington",9.3,17.9,21.9,8.4
0500000US53063,"Spokane County, Washington",14.2,35.9,26.2,13.8
0500000US53065,"Stevens County, Washington",15.9,47.2,41.2,15.6
0500000US53067,"Thurston County, Washington",11,16,22.4,10.1
0500000US53069,"Wahkiakum County, Washington",22,-,20.9,22
0500000US53071,"Walla Walla County, Washington",16.5,28.7,22.6,14.8
0500000US53073,"Whatcom County, Washington",14.7,22.3,28.1,14
0500000US53075,"Whitman County, Washington",29.8,50.7,49.3,28.9
0500000US53077,"Yakima County, Washington",19.9,36.5,32.3,11.1
0500000US54001,"Barbour County, West Virginia",19.3,0,14,19.4
0500000US54003,"Berkeley County, West Virginia",13.8,20.1,21.9,13.6
0500000US54005,"Boone County, West Virginia",21.4,0,17,21.4
0500000US54007,"Braxton County, West Virginia",20.9,45.9,31.3,20.9
0500000US54009,"Brooke County, West Virginia",12.9,19,31.7,12.8
0500000US54011,"Cabell County, West Virginia",20.6,43.5,30.9,20.6
0500000US54013,"Calhoun County, West Virginia",21.9,0,8.7,22
0500000US54015,"Clay County, West Virginia",25.7,-,0,25.7
0500000US54017,"Doddridge County, West Virginia",15,0,0,15.2
0500000US54019,"Fayette County, West Virginia",20.8,26.5,21.1,20.8
0500000US54021,"Gilmer County, West Virginia",28.3,78.3,0,28.3
0500000US54023,"Grant County, West Virginia",17.4,66,4.5,17.5
0500000US54025,"Greenbrier County, West Virginia",18.5,29.1,31.7,18.4
0500000US54027,"Hampshire County, West Virginia",20.5,26.5,12.8,20.6
0500000US54029,"Hancock County, West Virginia",16.2,9.5,37.5,15.9
0500000US54031,"Hardy County, West Virginia",14.3,12.8,55.2,13.6
0500000US54033,"Harrison County, West Virginia",15.7,28.4,24.9,15.5
0500000US54035,"Jackson County, West Virginia",18,73.6,0,18
0500000US54037,"Jefferson County, West Virginia",11.4,17.2,11.7,11.5
0500000US54039,"Kanawha County, West Virginia",13.5,31.8,19.3,13.5
0500000US54041,"Lewis County, West Virginia",19.7,18.9,0,19.8
0500000US54043,"Lincoln County, West Virginia",26.3,27.8,89.7,26.2
0500000US54045,"Logan County, West Virginia",19.1,41.9,8.7,19.2
0500000US54047,"McDowell County, West Virginia",35.6,28.7,0,35.6
0500000US54049,"Marion County, West Virginia",15.9,38,10,16
0500000US54051,"Marshall County, West Virginia",14.6,67.3,42.3,14.5
0500000US54053,"Mason County, West Virginia",18,0,48.3,17.9
0500000US54055,"Mercer County, West Virginia",20,40.9,29.3,20
0500000US54057,"Mineral County, West Virginia",17.3,48.5,6.6,17.4
0500000US54059,"Mingo County, West Virginia",22.1,50.8,16.5,22.1
0500000US54061,"Monongalia County, West Virginia",21.4,43.1,36.5,21.3
0500000US54063,"Monroe County, West Virginia",15.6,84.6,0,15.8
0500000US54065,"Morgan County, West Virginia",13,42.5,32.8,12.8
0500000US54067,"Nicholas County, West Virginia",18.9,100,0,18.9
0500000US54069,"Ohio County, West Virginia",15.2,54.7,15.7,15.2
0500000US54071,"Pendleton County, West Virginia",20.2,7.3,0,20.4
0500000US54073,"Pleasants County, West Virginia",16.1,100,47.2,16
0500000US54075,"Pocahontas County, West Virginia",16.1,33,47.2,16
0500000US54077,"Preston County, West Virginia",14,1.9,2.2,14
0500000US54079,"Putnam County, West Virginia",9.7,36.6,4.1,9.8
0500000US54081,"Raleigh County, West Virginia",14.5,38.3,33.9,14.4
0500000US54083,"Randolph County, West Virginia",15.7,5.2,74,15.2
0500000US54085,"Ritchie County, West Virginia",18.8,0,41.9,18.7
0500000US54087,"Roane County, West Virginia",24.5,50,52.4,24.3
0500000US54089,"Summers County, West Virginia",16.5,28.9,0,16.8
0500000US54091,"Taylor County, West Virginia",20.3,31.1,0,20.5
0500000US54093,"Tucker County, West Virginia",14.9,100,66.7,14.6
0500000US54095,"Tyler County, West Virginia",17.9,100,11.1,17.9
0500000US54097,"Upshur County, West Virginia",20.6,67.2,87.9,19.8
0500000US54099,"Wayne County, West Virginia",19.6,38.8,27.8,19.6
0500000US54101,"Webster County, West Virginia",22.4,-,0,22.5
0500000US54103,"Wetzel County, West Virginia",20.2,0,39,20
0500000US54105,"Wirt County, West Virginia",19,0,-,19
0500000US54107,"Wood County, West Virginia",16.4,27.8,22.6,16.5
0500000US54109,"Wyoming County, West Virginia",21,18.2,59.6,21
0500000US55001,"Adams County, Wisconsin",12.2,37.9,22.2,12.2
0500000US55003,"Ashland County, Wisconsin",14.3,47.1,45.1,13.6
0500000US55005,"Barron County, Wisconsin",13.2,6.2,15,13.1
0500000US55007,"Bayfield County, Wisconsin",10.1,23.9,8.1,10.1
0500000US55009,"Brown County, Wisconsin",9.4,46.4,25.7,8.6
0500000US55011,"Buffalo County, Wisconsin",11.9,33.3,12.2,12
0500000US55013,"Burnett County, Wisconsin",14.1,52.9,13.3,14.2
0500000US55015,"Calumet County, Wisconsin",5.7,10.3,24.3,5.5
0500000US55017,"Chippewa County, Wisconsin",10.4,0.4,12.4,10.4
0500000US55019,"Clark County, Wisconsin",16.2,27.6,22.3,16
0500000US55021,"Columbia County, Wisconsin",8.9,42.3,25.4,8.6
0500000US55023,"Crawford County, Wisconsin",12.3,13.3,18,12.3
0500000US55025,"Dane County, Wisconsin",10.3,40.4,27.9,9.5
0500000US55027,"Dodge County, Wisconsin",8.8,30,13.3,8.7
0500000US55029,"Door County, Wisconsin",10.6,41.8,40.2,10.4
0500000US55031,"Douglas County, Wisconsin",14.8,28.3,33.7,14.8
0500000US55033,"Dunn County, Wisconsin",15,33.8,38.7,14.6
0500000US55035,"Eau Claire County, Wisconsin",14.5,40.6,27.3,14.3
0500000US55037,"Florence County, Wisconsin",8.7,0,15,8.6
0500000US55039,"Fond du Lac County, Wisconsin",8.9,42.3,24.4,8.7
0500000US55041,"Forest County, Wisconsin",13.8,87.1,47.1,13
0500000US55043,"Grant County, Wisconsin",16.4,41.8,36,16.3
0500000US55045,"Green County, Wisconsin",9.1,34.8,25.2,8.6
0500000US55047,"Green Lake County, Wisconsin",12.1,50.7,29.7,11.4
0500000US55049,"Iowa County, Wisconsin",10,43,10.7,9.9
0500000US55051,"Iron County, Wisconsin",14.3,100,56.1,14.2
0500000US55053,"Jackson County, Wisconsin",16,62.5,45,15.6
0500000US55055,"Jefferson County, Wisconsin",10.5,40.6,26.7,9.5
0500000US55057,"Juneau County, Wisconsin",13.4,38.5,14,13.3
0500000US55059,"Kenosha County, Wisconsin",12.8,39.7,31.3,10.4
0500000US55061,"Kewaunee County, Wisconsin",9.3,67.2,34.2,9.2
0500000US55063,"La Crosse County, Wisconsin",13.3,33.9,21.8,13.3
0500000US55065,"Lafayette County, Wisconsin",11.4,37,29.7,10.5
0500000US55067,"Langlade County, Wisconsin",14.9,66.3,54.6,14.8
0500000US55069,"Lincoln County, Wisconsin",10.5,67.1,26.6,10.3
0500000US55071,"Manitowoc County, Wisconsin",8.7,53.2,24.4,8.4
0500000US55073,"Marathon County, Wisconsin",9.3,43.1,33.8,8.9
0500000US55075,"Marinette County, Wisconsin",12.7,52.6,21.9,12.4
0500000US55077,"Marquette County, Wisconsin",13,68.3,29.4,12.5
0500000US55078,"Menominee County, Wisconsin",13.2,100,44.6,9.6
0500000US55079,"Milwaukee County, Wisconsin",13.2,39.2,30.7,10.8
0500000US55081,"Monroe County, Wisconsin",14.9,9.9,30,14.6
0500000US55083,"Oconto County, Wisconsin",9.5,16.4,28.3,9.4
0500000US55085,"Oneida County, Wisconsin",10.8,84.8,38.2,10.5
0500000US55087,"Outagamie County, Wisconsin",7.7,29.2,25.2,7.3
0500000US55089,"Ozaukee County, Wisconsin",5,14.4,6.8,4.9
0500000US55091,"Pepin County, Wisconsin",13.3,68.4,44.6,12.9
0500000US55093,"Pierce County, Wisconsin",12.1,42,27.8,11.9
0500000US55095,"Polk County, Wisconsin",10.7,33.9,22.4,10.7
0500000US55097,"Portage County, Wisconsin",14,9,45.3,13.4
0500000US55099,"Price County, Wisconsin",13.1,33.3,38.2,12.7
0500000US55101,"Racine County, Wisconsin",9.7,32.9,25.5,8.1
0500000US55103,"Richland County, Wisconsin",13.4,6.5,40.9,13.4
0500000US55105,"Rock County, Wisconsin",12.5,47.5,32.2,10.9
0500000US55107,"Rusk County, Wisconsin",17.1,33.3,32.5,17
0500000US55109,"St. Croix County, Wisconsin",6.2,19.2,26.5,6
0500000US55111,"Sauk County, Wisconsin",11.1,29.1,37.5,10.6
0500000US55113,"Sawyer County, Wisconsin",12.5,51.7,43.4,12.4
0500000US55115,"Shawano County, Wisconsin",10.6,22.3,40.5,10
0500000US55117,"Sheboygan County, Wisconsin",8,36.4,28.3,7.3
0500000US55119,"Taylor County, Wisconsin",12.8,10,28.5,12.7
0500000US55121,"Trempealeau County, Wisconsin",10.3,56.1,35.4,10
0500000US55123,"Vernon County, Wisconsin",15.3,28.1,38.6,15.3
0500000US55125,"Vilas County, Wisconsin",10.8,44.4,16.9,10.7
0500000US55127,"Walworth County, Wisconsin",13,26.2,24.1,11.9
0500000US55129,"Washburn County, Wisconsin",12.6,45.3,46.9,12.5
0500000US55131,"Washington County, Wisconsin",5.8,15.3,28.7,5.3
0500000US55133,"Waukesha County, Wisconsin",5,30.3,16.7,4.6
0500000US55135,"Waupaca County, Wisconsin",10.1,9.5,13.8,10.2
0500000US55137,"Waushara County, Wisconsin",10.5,49.5,15.3,10.5
0500000US55139,"Winnebago County, Wisconsin",11.7,36.7,27.9,11.1
0500000US55141,"Wood County, Wisconsin",10.8,34.6,22.1,10.6
0500000US56001,"Albany County, Wyoming",26.2,56,32.4,25.7
0500000US56003,"Big Horn County, Wyoming",9.3,-,24,9.1
0500000US56005,"Campbell County, Wyoming",6.3,17.2,17.5,5.7
0500000US56007,"Carbon County, Wyoming",13.9,63.9,24.1,11.7
0500000US56009,"Converse County, Wyoming",7.9,65,11.1,7.8
0500000US56011,"Crook County, Wyoming",4.8,0,4,4.9
0500000US56013,"Fremont County, Wyoming",11,26.5,22,10
0500000US56015,"Goshen County, Wyoming",17,0,28.5,15.9
0500000US56017,"Hot Springs County, Wyoming",9.4,0,33.3,8.7
0500000US56019,"Johnson County, Wyoming",8.4,0,31,7.2
0500000US56021,"Laramie County, Wyoming",9.3,12.7,15,8.9
0500000US56023,"Lincoln County, Wyoming",8,13.6,8.9,7.9
0500000US56025,"Natrona County, Wyoming",9.7,7,20,9.4
0500000US56027,"Niobrara County, Wyoming",17.5,0,0,17.6
0500000US56029,"Park County, Wyoming",7.2,43.8,24.3,7.2
0500000US56031,"Platte County, Wyoming",13.7,-,55.9,11.9
0500000US56033,"Sheridan County, Wyoming",7.6,3.2,10.3,7.6
0500000US56035,"Sublette County, Wyoming",8.4,-,0.9,8.7
0500000US56037,"Sweetwater County, Wyoming",11,36.5,27.6,9
0500000US56039,"Teton County, Wyoming",7.2,12.7,22,4.7
0500000US56041,"Uinta County, Wyoming",12.8,0,34.5,12
0500000US56043,"Washakie County, Wyoming",12.4,0,36.2,11
0500000US56045,"Weston County, Wyoming",10.5,-,8.1,10.5
0500000US72001,"Adjuntas Municipio, Puerto Rico",61.7,44.4,62,100
0500000US72003,"Aguada Municipio, Puerto Rico",55.3,53.3,53.3,54.1
0500000US72005,"Aguadilla Municipio, Puerto Rico",49.5,43.4,49.9,35.2
0500000US72007,"Aguas Buenas Municipio, Puerto Rico",54,64.5,54.2,32.4
0500000US72009,"Aibonito Municipio, Puerto Rico",47.8,44.4,48.6,21.3
0500000US72011,"Añasco Municipio, Puerto Rico",47.3,75.7,49,30.4
0500000US72013,"Arecibo Municipio, Puerto Rico",48.8,37.9,48.5,52.6
0500000US72015,"Arroyo Municipio, Puerto Rico",50,52.1,51.6,80
0500000US72017,"Barceloneta Municipio, Puerto Rico",53.5,55.5,54.2,60.6
0500000US72019,"Barranquitas Municipio, Puerto Rico",59.9,53.7,59.4,0
0500000US72021,"Bayamón Municipio, Puerto Rico",31.5,38.2,35.4,31.1
0500000US72023,"Cabo Rojo Municipio, Puerto Rico",51.8,36.6,51,14.9
0500000US72025,"Caguas Municipio, Puerto Rico",37.8,39.2,37.5,28.2
0500000US72027,"Camuy Municipio, Puerto Rico",43,21.6,44,65.4
0500000US72029,"Canóvanas Municipio, Puerto Rico",43,37.5,44.1,0
0500000US72031,"Carolina Municipio, Puerto Rico",27.3,33.6,30.2,13.1
0500000US72033,"Cataño Municipio, Puerto Rico",45.1,49.4,49.7,47.1
0500000US72035,"Cayey Municipio, Puerto Rico",40,40.7,41.3,36.3
